date,symbol,name,address,price_usd,volume_24h_usd,liquidity_usd,volume_7d_avg,volume_momentum_pct,volume_trend,volume_spike,volume_spike_label,price_change_pct,divergence_status,liquidity_trend_pct,liquidity_trend,momentum_signal
2025-10-05,obvious,in hindsight,EzcwA7anSrdoH1TMKjbBTd91GD7KwMco9kFZh1AApump,5.478e-06,1.36,9504.09,28.540000000000003,-95.23475823405747,dead,False,,2.0872158032053667,none,4.921458685910909,stable,HOLD
2025-10-05,Mementoe,Mementoe,GCU5AT6U8bKYK76KBssLf5a3a3KoNoMGStaVdfeipump,4.565e-06,0.78,8601.3,17.215,-95.46906767354051,dead,False,,0.0,none,1.9233344274611,stable,HOLD
2025-10-05,IDIOT,IDIOT,GcPf1ZsZHvnjauhXoFvGMmc2gM73aJ63AYxYC6JAQVoG,1.83e-05,34.1,19071.21,1679.44,-97.96956128233221,dead,False,,-0.4893964110929683,none,-14.789229541553151,stable,HOLD
2025-10-05,1dog,1 dog can change your life,8erRtd8mLgNcNoWy2bhMdTgZyXaRR6u7t2hyXRc1pump,1.149e-05,97.79,14598.31,5403.785,-98.19034250992591,dead,False,,-1.2037833190025826,none,-5.792131441644059,stable,HOLD
2025-10-05,BLUB,Blub,HxMQWY4DLbUrPXyejuKvu2KJ618zdTRs9dXEuFGrpump,4.925e-06,0.15,9095.12,29.2925,-99.4879235299138,dead,False,,1.4627111660486358,none,-0.43547274737543745,stable,HOLD
2025-10-05,SUPRACOIN,GIVING CAR AWAY AT 10MIL MC!,LGiKAMtb4BuPdhpThjEbNWbDddqdM5FnxMMHqtzpump,1.071e-05,1.24,14845.04,338.75,-99.6339483394834,dead,False,,0.37488284910967007,none,2.7552452102479554,stable,HOLD
2025-10-05,ELIZABETH,Just Elizabeth Cat,DiiTPZdpd9t3XorHiuZUu4E1FoSaQ7uGN4q9YkQupump,0.001887,42.23,90.11,225055.652,-99.98123575230183,dead,False,,3.6813186813186904,none,92.99635896337546,increasing,HOLD
2025-10-04,PILL,Getpilled,2JaJ353mgRVrGbrxsvHr17hseGtf1kD4ixErXGcNP1LL,6.387e-06,237.26,10544.24,84.976,179.20824703445678,explosive,True,🔥 SPIKE,-21.622284942937775,bullish,-5.4657213453972915,stable,BUY
2025-10-04,7,7 Coin,CAamcXXVWM8b8DcpcT2rpEwwfNfBD2MXjHjCwRDBpump,1.148e-05,1866.16,14087.31,703.71,165.18878515297496,explosive,True,🔥 SPIKE,19.48376353039134,none,0.0,stable,BUY
2025-10-04,BULLCOIN,BULLCOIN,4Xs7RvaV3nbWBvb6yWjxvwPKkBxefXe1bPJcvnVspump,6.088e-06,26.77,10093.14,18.403333333333332,45.46277848215903,rising,False,,-1.5842224377626835,none,0.0,stable,WATCH
2025-10-04,gib,gib,6FtbGaqgZzti1TxJksBV4PSya5of9VqA9vJNDxPwbonk,0.0004972,38567.5,184430.26,29652.075,30.06678284740612,rising,False,,-10.05788712011576,bullish,3.889973558594135,stable,WATCH
2025-10-04,PILL,PumpFun Pill,8z55m3BmsPkmDfi5b5dAomBvYi1cDmW92hrEJTLdpump,7.56e-06,109.83,11280.54,89.11833333333334,23.2406351106207,rising,False,,18.365429779239072,none,4.4106771467260835,stable,WATCH
2025-10-04,Streamless,Streamless coin,C8Hyu6bjPtuaTJ4Fj6V6L99rhUkkCuKByNZTyXiCpump,5.877e-06,17.16,10273.46,14.280000000000001,20.16806722689075,rising,False,,0.3243427791054909,none,0.0,stable,WATCH
2025-10-04,CHARLIE,RIP CHARLIE KIRK,CEqFiJoB6HLncfeieBw3PKKm9wyqrpSHV3VH4qZApump,0.0003344,43598.17,120959.02,60208.26666666666,-27.587734353200666,declining,False,,-22.771362586605083,none,0.0,stable,SELL
2025-10-04,Useless,Useless Coin,5NnL7oRMtVW3ZqAt95gJQs12Fbz2caCYh9rgy1kQpump,0.0002936,81632.92,85294.2,113563.84666666666,-28.11715841256287,declining,False,,30.25732031943211,bearish,0.0,stable,SELL
2025-10-04,1Bull,One bull run to change your life,EVGox5PPxnFqTsMXMoUBSCUhszqK6UUYf9W7pkwfpump,5.337e-05,7123.3,30459.88,10152.746666666668,-29.83869061377152,declining,False,,-32.96910324039186,none,0.0,stable,SELL
2025-10-04,$CrepSol,Crepe on Solana,HW2B2wvyEir3iqvYbYqbHWyR7rA6DqCR3WQSy4USpump,2.654e-05,811.72,20743.91,1195.2866666666666,-32.08993100678777,declining,False,,-11.385642737896495,none,0.0,stable,SELL
2025-10-04,BAR,BullArena,Et2bFLuPCW77hGW2g7UdrboPVuxatFZt4BaCzhCqpump,0.0001798,20460.19,54535.1,35659.81333333333,-42.6239565284694,declining,False,,-26.642186862505092,none,0.0,stable,SELL
2025-10-04,FARTLESS,FARTLESS COIN,FyrBf5xKg5EwKZ9pHvSpJeLLuCWBicTpm3VvZcsibonk,0.0008182,669.14,3682.87,1195.6299999999999,-44.03452573120447,declining,False,,-12.67876200640341,none,-5.540066737285419,stable,SELL
2025-10-04,1nu,1nu,44DNPJ2qisA7MMaUmKK5SXvAcPyV7bEzmnK7oYJkbonk,0.0001211,72736.92,44073.54,136112.3475,-46.56111562545786,declining,False,,-18.341200269723533,none,-18.308432721081942,stable,SELL
2025-10-04,pibble,pibble,GS3pHMUtYSu5PPuDFey74frkiRQhPdvx8jEeN6Qzbonk,6.665e-06,2574.92,9014.08,5217.715,-50.65042839633824,dead,False,,17.985484156487885,bearish,-33.12748989205831,decreasing,SELL
2025-10-04,CRND,Crundle,BVvSqvTb9ZVNEkP5UsamR1egAWSGEZiQDU42FS7mmoon,0.0001343,11557.02,64046.27,31172.046666666665,-62.92505229578551,dead,False,,-29.278567667193258,none,0.0,stable,SELL
2025-10-04,1,1 pill can change your life,8wbfBYthc9fC4GsHgCtznZP1PAoXaZ8tnUGBtGMgpump,9.995e-06,929.94,13969.71,2841.282,-67.2704082171358,dead,False,,85.91889880952381,bearish,33.23265173768739,increasing,SELL
2025-10-04,1,1 pill can change your life,qG9NJP4pgFxWWfpFWV7GcYkTKyafDGsnUGCDZLRpump,5.908e-06,756.74,9776.21,2493.858333333333,-69.65585454934289,dead,False,,-40.890445222611305,none,-34.70896156353185,decreasing,SELL
2025-10-04,APOLLO,Apollo AI,6k1rwsNMBwbRJrWck3sEVCjn4MvF9ty8A6iSGfxjxREV,9.484e-06,290.63,6583.05,988.2166666666666,-70.59045755822778,dead,False,,7.321489193165087,bearish,0.0,stable,SELL
2025-10-04,HOODIE,Hoodie,JFjfTn5VJkHpacwz7rbnGXDxRUCySZhZ2EdTkrAmoon,0.0003188,79.68,5255.37,276.71999999999997,-71.20555073720728,dead,False,,-3.569267997580161,none,-92.46458316664817,decreasing,SELL
2025-10-04,1% Club,The 1% Club,HpQUbEAcHrhwSJyYfXLNZvJz9SBksRJJStn86gFdbonk,4.532e-06,150.15,7069.32,581.6,-74.18328748280607,dead,False,,8.681055155875296,bearish,0.0,stable,SELL
2025-10-04,RUECAT,Rue Cat,AMKKkovbUqr5cxmsg22KxTgaRXq6z4f8umrze4JKpump,0.0004713,6115.69,88162.76,28407.72,-78.4717323319154,dead,False,,-21.239973262032088,none,0.0,stable,SELL
2025-10-04,1dog,1 dog can change your life,8erRtd8mLgNcNoWy2bhMdTgZyXaRR6u7t2hyXRc1pump,1.163e-05,1288.07,14671.94,7172.45,-82.04142238705046,dead,False,,-22.518321119253827,none,0.0,stable,SELL
2025-10-04,MOON,Moon Moon,99YFbXS6iA7s1qkRDTMBXEywtLNmrRtHtGKvNxpKWcdT,1.061e-05,190.84,13910.61,1090.1966666666667,-82.49490153152796,dead,False,,5.888223552894201,bearish,0.0,stable,SELL
2025-10-04,DREAM,Dreamsync,B9zze29or7CJs1nBrigSCWSibfxvkmieFXcGg5cxbonk,0.001752,7913.63,190445.57,46812.450000000004,-83.09503134315766,dead,False,,-15.769230769230758,none,0.0,stable,SELL
2025-10-04,FLY,Nexa,9NcUwy9JVekfsY4UA62ZaTprn4TDnJZwp5B6vMAAtkzt,0.01643,8.65,148.88,53.9525,-83.96737871275658,dead,False,,5.931656995486789,bearish,9.55114054451802,stable,SELL
2025-10-04,DETECTIVE,Just can't prove it,14GMPMf3cRANLfJ9QYU19F5XogVGPjCB7f3NLACrpump,3.504e-05,6576.25,25157.39,41150.68666666667,-84.01910020780537,dead,False,,-12.749003984063744,none,0.0,stable,SELL
2025-10-04,SHITTER,SHITTERCOIN,GuLvigFjAm1yyReTk6EeboHNnLj1tCi62pzWLorxbonk,3.686e-05,5234.66,25697.78,38872.33,-86.53371176875683,dead,False,,-39.83023179888998,none,-7.731179394341109,stable,SELL
2025-10-04,67,67coin,2sjdF9vLNWkTpK2XgY2kVWCL4YTMu6vaVA4VxrzUpump,8.865e-05,20317.56,53003.1,356193.0633333333,-94.29591362339744,dead,False,,-57.965860597439544,none,0.0,stable,SELL
2025-10-04,T-2049,Token 2049,2UfyNHveDrYDogW1LypkworjhYVEte8tLDqRTZbguPLx,5.094e-05,2062.75,57459.08,57063.49,-96.3851667677529,dead,False,,-66.53088042049934,none,0.0,stable,SELL
2025-10-04,19,Cult of 19,8AgJibpuXYU79bMSzhBv9BCUioxYkoeRVDYz3Tjopump,5.185e-06,50.37,9213.13,3241.6733333333336,-98.44617286134117,dead,False,,-13.2943143812709,none,0.0,stable,SELL
2025-10-04,ELIZABETH,Just Elizabeth Cat,DiiTPZdpd9t3XorHiuZUu4E1FoSaQ7uGN4q9YkQupump,0.00182,63.47,73.68,281309.0075,-99.97743762257596,dead,False,,4.537622056289492,none,-99.9681149633863,decreasing,SELL
2025-10-04,early,not wrong just early,7ukFzJA7V6f28YieCjXcEXqiK8tAfbyXyvK6b36pump,0.0002177,113477.82,63865.48,65346.34333333333,73.65596024424322,surging,False,,-17.880045265937373,bullish,0.0,stable,HOLD
2025-10-04,MOONCOIN,MOON COIN,4h49bD28nPPLXWB1ZmP8JPuv4iKk3KzFpS8bSmGJpump,4.182e-06,29.5,8173.57,17.535,68.23495865412032,surging,False,,1.4309968469560896,none,0.0,stable,HOLD
2025-10-04,USEFUL,USEFUL COIN,HD3JBABeFkdZwUgKwhwJYqjLNrPWXEaDVfH4uMqRpump,0.00021,43226.93,104590.96,36135.09,19.62590933079177,stable,False,,-20.604914933837414,none,19.47393569622029,stable,HOLD
2025-10-04,AI4,AI⁴,CZkxnM5PNPak31JSFNzJ76CWcYRu4mgxvBwcHaBJpump,0.0001838,151102.97,84187.52,127613.77,18.40647760817661,stable,False,,-51.66973442019458,none,0.0,stable,HOLD
2025-10-04,FARTWORM,FARTWORM,9zFU5vR7YNBzZU8HwJLUKjoDEonpgvHUdLbMgBa7pump,1.069e-05,3513.34,13729.59,2980.153333333333,17.891249443540946,stable,False,,-40.212527964205826,none,0.0,stable,HOLD
2025-10-04,AUSBAGWORK,AUSSIE BAG WORKERS,9h5y3WCqfeNt2fiAP7iM2ZRp9apFb58ipvTzcWi9pump,1.848e-05,1538.58,20979.52,1357.3833333333334,13.34896798988248,stable,False,,0.1626016260162455,none,0.0,stable,HOLD
2025-10-04,USDUT,unstable tether,3vz82EWYv8xnc7Cm7qSgERcpMeqw92PcX8PBz88npump,0.0005239,87102.4,152899.73,79062.47666666667,10.169075991927555,stable,False,,-18.102235422854463,none,0.0,stable,HOLD
2025-10-04,walkusa,WALKING ACROSS AMERICA,3BrXeqzNKUKsM6MgkWFZX4E2cY8SiwYNwwmVzP2Rpump,0.000104,16174.8,45669.84,15797.133333333333,2.390729119629296,stable,False,,25.61903611547287,none,0.0,stable,HOLD
2025-10-04,VIBECODER,Vibe Coding Meta,7PzU4m13VqkdgWcserfBdxX4cAPQXaZuFNuKarnT1deV,0.0001362,16401.04,55621.73,16358.996666666666,0.25700435173388725,stable,False,,-20.210896309314585,none,0.0,stable,HOLD
2025-10-04,NeverDie,MEMES WILL NEVER DIE,2Jz5Wf6PGs4x1dJH4FvfMcgEERTmPadLBDsFmtyCpump,4.19e-06,6.66,8237.7,6.646666666666666,0.2006018054162668,stable,False,,3.5590706870983535,none,0.0,stable,HOLD
2025-10-04,RAGEGUY,Rage Guy,GvV7sFu6FHJsSVXfpG7xqFnWar3c7YkcC74rqe7Bpump,0.001017,94869.04,163358.8,94791.00666666667,0.08232145229529043,stable,False,,-22.54379284082255,none,0.0,stable,HOLD
2025-10-04,ACTIVITIES,REAL LIFE ACTIVITIES,FfTMftfnF64keWwxiREcSBca2PsQtkorb2LWCEdZpump,4.078e-06,22.2,8060.82,22.2,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-04,FATMEOW,BIG FAT CAT,6UMuZxH9jLT3txQkQo6jWXX2HpHrM1mPkGRjE66pzhEp,7.398e-06,0.12,14204.27,0.12,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-04,Gaming,Gaming Cult,3hiutVNCbwCY1vmoPKdXtMtuzg4epn1WzuU1jgpHpump,6.616e-06,2.96,0.0,2.96,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-04,MMGA,MAKE MEMES GREAT AGAIN,Axix4KAvD9m5iYvUx7wztZnKJfJs7KXxPzPmMv6Npump,4.16e-06,32.11,8151.09,32.11,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-04,PROFIT,Profit Protocol,HJ5HdKrTmvE26k7oKq8JFWvudnzge1gFpe6EKZXUbREV,1.922e-06,10.5,2964.08,10.5,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-04,PUMPFOLIO,Retail Summer,3iE3HmcrKQyNdqoVo4Xrjz291VvtcKtUgJnQDxUepump,4.967e-06,0.38,9455.48,0.38,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-04,SLOW,Slow Runner,9iQikUHRe69UScUaytfQabQDmZRqtTkjCEF94ZV5pump,4.761e-06,5.65,9142.93,5.65,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-04,YARA,Justice for Yara,DgAHh7SXLssDjufrLnrU1kPgrxmT7UbZYyCCqmcW6k6e,6.518e-06,1.99,0.0,1.99,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-04,HAROLD,Harold,3vgopg7xm3EWkXfxmWPUpcf7g939hecfqg18sLuXDzVt,0.003998,10006.38,591779.49,10324.193333333333,-3.078335740839157,stable,False,,-4.764173415912354,none,0.0,stable,HOLD
2025-10-04,YAO,YAO MING,VnqKnEybGaw6G5ZAdjvPDri5RzDLPXznqxBunG13GJE,0.000115,3703.92,56009.05,4071.8700000000003,-9.036388686279283,stable,False,,-19.298245614035082,none,0.0,stable,HOLD
2025-10-04,ORE,Ore Labs,4w4Kj3PmKjJWpsBVCNPeziC2ySdJ6A7cPfqnhyXxpump,4.31e-06,9.62,8367.09,10.89,-11.662075298438946,stable,False,,-0.9423121121581279,none,0.0,stable,HOLD
2025-10-04,viewer,in a streamers world,8X4TnmkHzavxEJuaYTkqjFbUgrwBgaXVuRHhGFR2pump,5.281e-06,2.29,9742.73,2.7133333333333334,-15.6019656019656,stable,False,,-2.1674694331233813,none,0.0,stable,HOLD
2025-10-04,IDIOT,IDIOT,GcPf1ZsZHvnjauhXoFvGMmc2gM73aJ63AYxYC6JAQVoG,1.839e-05,1860.43,19108.2,2227.8866666666668,-16.493508047985685,stable,False,,-3.10853530031614,none,0.0,stable,HOLD
2025-10-04,XBT,XBT,A8YHuvQBMAxXoZAZE72FyC8B7jKHo8RJyByXRRffpump,0.001783,145108.89,419325.23,179387.96,-19.108902291993275,stable,False,,-7.087024491922866,none,-12.24155038272981,stable,HOLD
2025-10-04,MOCHI,MOCHI CULT,4ky1REfghVawQ6EPZGdx7zss5KNKStwE8swjii3uU5sD,1.604e-05,145.04,24381.07,206.19,-29.657112372084004,declining,False,,-3.315250150693183,none,0.0,stable,HOLD
2025-10-04,AI20X,Ai20x.ai,DKffyw1oEVWR3ik7q7tb2shhmZ3jbTkRzT6R5banCxai,1.23,19.59,2877066.87,28.9375,-32.30237580993521,declining,False,,-8.208955223880599,none,0.7096420320645832,stable,HOLD
2025-10-04,wSOL,Wrapped SOL,So11111111111111111111111111111111111111112,227.67,165015431.73,57425889.06,254528578.20250002,-35.16821062084604,declining,False,,-0.8189936832934119,none,2.2387115731114022,stable,HOLD
2025-10-04,1cat,1 cat can change your life,8ghXDEBVbbYtfdV2cU8jpqsNmiZtDkSjBYmRzj8cpump,6.795e-06,40.95,0.0,69.975,-41.479099678456585,declining,False,,4.249769868057696,none,0.0,stable,HOLD
2025-10-04,LION,Loaded Lions,7kN5FQMD8ja4bzysEgc5FXmryKd6gCgjiWnhksjHCFb3,0.01613,28044.13,2153331.02,62334.49666666667,-55.0102567604487,dead,False,,-0.677339901477847,none,0.0,stable,HOLD
2025-10-04,SOL,Solana,9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,1090.71,1498.83,18453.12,3626.2974999999997,-58.667759608802086,dead,False,,-4.511311107998317,none,25.73208671798665,increasing,HOLD
2025-10-04,Pochita,Pochita,CmLrhRd762bfytq6f3ZV5iuivN1Q8oyPw4evyW4Mbonk,5.741e-06,15.12,9974.52,36.63333333333333,-58.726114649681534,dead,False,,-1.6783695838328616,none,0.0,stable,HOLD
2025-10-04,Noxi,Noxi Labs AI,F2yfGhxEi7Hw2mr2XQ3MLrdamiPt2rkdMf8PSyAGpump,6.261e-06,11.62,10186.58,28.663333333333338,-59.46040237236888,dead,False,,0.9675858732462572,none,0.0,stable,HOLD
2025-10-04,Hosico,Hosico Cat,HovYQgKum9HALgJmxGdESHNjsn3xezzio5HQVgiPHo1t,6.275e-06,303.8,10040.66,767.5566666666667,-60.41986042290037,dead,False,,2.465708687132584,none,0.0,stable,HOLD
2025-10-04,Supershiro,Super Shiro,B1PrDviUajpkxghL1v2w2P8jnxu3FNjcxUDdBNanPLyR,4.539e-06,0.88,8583.61,3.335,-73.61319340329835,dead,False,,3.7011651816312607,none,0.0,stable,HOLD
2025-10-04,UPC,Upcoin,DHSZ2zaQ2mNtTJFXH3iNUG1oWXr6ZFj4TyfqVdexpump,4.176e-06,1.72,8300.16,7.015000000000001,-75.48111190306487,dead,False,,0.7235890014472002,none,0.0,stable,HOLD
2025-10-04,DARE,DareCoin,4bLnK5YuJaqkVX4uWtJ1Qtx3XoZ8eHH37STXSwujpump,9.158e-06,247.78,13910.71,1126.6666666666667,-78.00769230769231,dead,False,,-5.5681583831717845,none,0.0,stable,HOLD
2025-10-04,BLUB,Blub,HxMQWY4DLbUrPXyejuKvu2KJ618zdTRs9dXEuFGrpump,4.854e-06,6.53,8958.68,39.00666666666667,-83.25927191933002,dead,False,,-6.003098373353999,none,0.0,stable,HOLD
2025-10-04,RWA,Real World Asses,7N8qk43L1PCcaqudkEasGpKqcunX1ChXYo2VB1g8bonk,8.08e-08,43.64,8330.81,547.96,-92.03591503029418,dead,False,,-4.038004750593826,none,-10.177331307757747,stable,HOLD
2025-10-04,MoneyBear,The Money Bears,Eo2cfEkpeVZrKjRtG34WZc3qzyeZeXjCRGWsEs4JTaNH,5.274e-06,4.18,9957.53,55.875,-92.51901565995526,dead,False,,-3.759124087591248,none,0.0,stable,HOLD
2025-10-04,obvious,in hindsight,EzcwA7anSrdoH1TMKjbBTd91GD7KwMco9kFZh1AApump,5.366e-06,2.09,9306.27,35.335,-94.08518466110091,dead,False,,-3.140794223826726,none,2.7376027925800512,stable,HOLD
2025-10-04,Bagwork,African Bagwork,6NVo6X8ouYRVoKRWe7Y9J6CT4pWZXDthSJCBZ3vgUg8z,5.226e-06,0.69,9771.65,17.246666666666666,-95.99922690374952,dead,False,,1.3379872018615346,none,0.0,stable,HOLD
2025-10-04,REVIVE,reviving the memes,4Y6HDaV4374KstQX8qD1L35WiQDwHZaHLez8xs6GrKcf,5.889e-06,1.59,11511.88,41.376666666666665,-96.15725449125915,dead,False,,-1.53820431365993,none,0.0,stable,HOLD
2025-10-04,Mementoe,Mementoe,GCU5AT6U8bKYK76KBssLf5a3a3KoNoMGStaVdfeipump,4.565e-06,0.78,8601.3,22.69333333333333,-96.56286721504112,dead,False,,3.257181633114703,none,0.0,stable,HOLD
2025-10-04,grandma,101 Year Old Pumpfun Livestreamr,4CBToKTRKfBsv8RMfzMr6VfKQ8PLRYeG6RFGZmq4pump,1.182e-05,11.31,16129.28,480.9166666666667,-97.64824120603015,dead,False,,-1.582014987510405,none,0.0,stable,HOLD
2025-10-04,SUPRACOIN,GIVING CAR AWAY AT 10MIL MC!,LGiKAMtb4BuPdhpThjEbNWbDddqdM5FnxMMHqtzpump,1.067e-05,10.12,14798.58,451.25333333333333,-97.75735728637277,dead,False,,-2.823315118397085,none,0.0,stable,HOLD
2025-10-03,PILL,PumpFun Pill,8z55m3BmsPkmDfi5b5dAomBvYi1cDmW92hrEJTLdpump,8.149e-06,105.7,11693.64,46.905,125.34910990299541,explosive,True,🔥 SPIKE,16.547482837528584,none,10.0742605246338,stable,BUY
2025-10-03,HOODIE,Hoodie,JFjfTn5VJkHpacwz7rbnGXDxRUCySZhZ2EdTkrAmoon,0.0003306,726.9,5449.46,342.40000000000003,112.29556074766352,explosive,True,🔥 SPIKE,3.864278982092384,none,0.0,stable,BUY
2025-10-03,AUSBAGWORK,AUSSIE BAG WORKERS,9h5y3WCqfeNt2fiAP7iM2ZRp9apFb58ipvTzcWi9pump,1.845e-05,1669.42,21044.15,1266.785,31.784004389063654,rising,False,,-20.985010706638107,bullish,0.0,stable,WATCH
2025-10-03,RAGEGUY,Rage Guy,GvV7sFu6FHJsSVXfpG7xqFnWar3c7YkcC74rqe7Bpump,0.001313,124315.32,186049.81,94751.99,31.20074839589121,rising,False,,21.125461254612542,none,0.0,stable,WATCH
2025-10-03,viewer,in a streamers world,8X4TnmkHzavxEJuaYTkqjFbUgrwBgaXVuRHhGFR2pump,5.398e-06,3.81,9955.18,2.925,30.256410256410266,rising,False,,5.822387767104487,none,0.0,stable,WATCH
2025-10-03,KENNY,KENNY KO,AkhHVVk58FmoS8h1fDWzHMZ9YrnqHcZi97mFzhjbpump,4.67e-06,6.59,8777.04,5.183333333333334,27.13826366559485,rising,False,,5.2512959206671095,none,0.0,stable,WATCH
2025-10-03,BULLCOIN,BULLCOIN,4Xs7RvaV3nbWBvb6yWjxvwPKkBxefXe1bPJcvnVspump,6.186e-06,17.65,10193.75,14.219999999999999,24.120956399437414,rising,False,,2.0118733509234765,none,0.0,stable,WATCH
2025-10-03,LION,Loaded Lions,7kN5FQMD8ja4bzysEgc5FXmryKd6gCgjiWnhksjHCFb3,0.01624,96869.1,2168881.31,79479.68000000001,21.87907651364474,rising,False,,0.43290043290042934,none,0.0,stable,WATCH
2025-10-03,FARTWORM,FARTWORM,9zFU5vR7YNBzZU8HwJLUKjoDEonpgvHUdLbMgBa7pump,1.788e-05,3269.5,17828.82,2713.56,20.487477704565222,rising,False,,-6.583072100313469,bullish,0.0,stable,WATCH
2025-10-03,APOLLO,Apollo AI,6k1rwsNMBwbRJrWck3sEVCjn4MvF9ty8A6iSGfxjxREV,8.837e-06,780.16,6379.17,1337.01,-41.64890314956507,declining,False,,-55.50352467270896,none,0.0,stable,SELL
2025-10-03,1nu,1nu,44DNPJ2qisA7MMaUmKK5SXvAcPyV7bEzmnK7oYJkbonk,0.0001483,89989.32,48590.7,157237.49,-42.76853439977958,declining,False,,-28.906999041227234,none,0.0,stable,SELL
2025-10-03,RUECAT,Rue Cat,AMKKkovbUqr5cxmsg22KxTgaRXq6z4f8umrze4JKpump,0.0005984,21218.25,99546.81,39553.735,-46.355887756238445,declining,False,,-12.922002328288706,none,0.0,stable,SELL
2025-10-03,SHITTER,SHITTERCOIN,GuLvigFjAm1yyReTk6EeboHNnLj1tCi62pzWLorxbonk,6.126e-05,19049.49,32249.4,50084.886666666665,-61.96559228179678,dead,False,,10.657514450867067,bearish,0.0,stable,SELL
2025-10-03,pibble,pibble,GS3pHMUtYSu5PPuDFey74frkiRQhPdvx8jEeN6Qzbonk,5.649e-06,2030.03,8298.68,6098.6466666666665,-66.71343478389194,dead,False,,-28.275774504824792,none,0.0,stable,SELL
2025-10-03,1,1 pill can change your life,8wbfBYthc9fC4GsHgCtznZP1PAoXaZ8tnUGBtGMgpump,1.135e-05,997.15,14973.28,4213.593333333333,-76.33492553465845,dead,False,,62.18919691340383,bearish,0.0,stable,SELL
2025-10-03,DREAM,Dreamsync,B9zze29or7CJs1nBrigSCWSibfxvkmieFXcGg5cxbonk,0.00208,15526.44,208893.75,66261.86,-76.5680589105105,dead,False,,14.097641250685665,bearish,0.0,stable,SELL
2025-10-03,1,1 pill can change your life,qG9NJP4pgFxWWfpFWV7GcYkTKyafDGsnUGCDZLRpump,5.376e-06,635.69,9432.58,3319.1175,-80.84761988691271,dead,False,,-52.63436123348018,none,-35.19603505464578,decreasing,SELL
2025-10-03,obvious,in hindsight,EzcwA7anSrdoH1TMKjbBTd91GD7KwMco9kFZh1AApump,5.54e-06,2.75,9548.35,46.416666666666664,-94.0754039497307,dead,False,,5.343221144704313,bearish,0.0,stable,SELL
2025-10-03,USEFUL,USEFUL COIN,HD3JBABeFkdZwUgKwhwJYqjLNrPWXEaDVfH4uMqRpump,0.0002645,13.22,61.11,33771.14333333333,-99.96085415329439,dead,False,,18.13309513175525,bearish,0.0,stable,SELL
2025-10-03,gib,gib,6FtbGaqgZzti1TxJksBV4PSya5of9VqA9vJNDxPwbonk,0.0005528,2.66,83.75,26680.266666666666,-99.99003008465682,dead,False,,12.061625785526054,bearish,0.0,stable,SELL
2025-10-03,XBT,XBT,A8YHuvQBMAxXoZAZE72FyC8B7jKHo8RJyByXRRffpump,0.001919,3.73,17.34,190814.31666666665,-99.99804522005206,dead,False,,-18.13139931740615,none,0.0,stable,SELL
2025-10-03,ELIZABETH,Just Elizabeth Cat,DiiTPZdpd9t3XorHiuZUu4E1FoSaQ7uGN4q9YkQupump,0.001741,730915.78,238700.14,375057.52,94.88098252236084,surging,False,,-12.15943491422805,bullish,0.0,stable,HOLD
2025-10-03,REVIVE,reviving the memes,4Y6HDaV4374KstQX8qD1L35WiQDwHZaHLez8xs6GrKcf,5.981e-06,119.24,11567.46,61.269999999999996,94.61400359066428,surging,False,,1.2698950220115135,none,0.0,stable,HOLD
2025-10-03,GAZABOY,GAZA BOY,Fk6e19okXWGxtrHmXBLzkFeDPR2uuyeVYsqGyt89pump,4.56e-06,114.74,8779.53,60.019999999999996,91.1696101299567,surging,False,,0.5956320317670682,none,0.0,stable,HOLD
2025-10-03,19,Cult of 19,8AgJibpuXYU79bMSzhBv9BCUioxYkoeRVDYz3Tjopump,5.98e-06,9031.9,9886.49,4837.325,86.71269761696806,surging,False,,32.12549712770658,none,0.0,stable,HOLD
2025-10-03,SOL,Solana,9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,1142.24,7876.07,19028.72,4335.453333333334,81.66658465550697,surging,False,,-28.327790675785913,bullish,0.0,stable,HOLD
2025-10-03,IDIOT,IDIOT,GcPf1ZsZHvnjauhXoFvGMmc2gM73aJ63AYxYC6JAQVoG,1.898e-05,2825.26,19480.68,2411.6150000000002,17.152198837708337,stable,False,,-27.39097169089517,none,0.0,stable,HOLD
2025-10-03,DARE,DareCoin,4bLnK5YuJaqkVX4uWtJ1Qtx3XoZ8eHH37STXSwujpump,9.698e-06,1762.65,14354.95,1566.1100000000001,12.549565483905981,stable,False,,5.746374441173252,none,0.0,stable,HOLD
2025-10-03,wSOL,Wrapped SOL,So11111111111111111111111111111111111111112,229.55,319839257.62,56782453.16,284366293.6933333,12.474391203664059,stable,False,,2.3816957316801224,none,0.0,stable,HOLD
2025-10-03,AMG,ASCII MEME GENERATOR,6rhFUUZsUbjD4tSHrLetmCuvuM3L2ASTLEAgemZtpump,6.723e-06,33.74,0.0,33.74,0.0,stable,False,,,none,0.0,stable,HOLD
