date,symbol,name,address,price_usd,price_change_1d,price_change_3d,price_change_5d,price_change_7d,volatility_5d,volatility_10d,momentum_3d,volume_24h_usd,volume_change_1d,volume_change_3d,volume_ma_3d,volume_ma_7d,volume_momentum,liquidity_usd,liquidity_change_1d,liquidity_change_3d,volume_to_liquidity,top_10_holders_pct,top_5_holders_pct,concentration_numeric,concentration_risk_numeric,whale_change_3d,signal,signal_numeric,score,vol_mom_3v1,vol_mom_5v3,zscore_vol_10d,zscore_liq_10d,macd,macd_signal,macd_histogram,atr_14,stoch_k,stoch_d,adx_proxy,ma_convergence,price_vs_sma20,price_trend_7d,volume_ratio_3v7,liquidity_momentum_7d,volume_profile_3d,liquidity_depth,volume_acceleration,pv_correlation_3d,liquidity_volatility_7d,volume_concentration,turnover_ratio,turnover_ratio_ma7,liquidity_efficiency,volume_consistency_7d,beta_vs_market,alpha_vs_market,relative_strength_7d,volume_share,liquidity_share,market_correlation_7d,outperform_streak,market_divergence,whale_accumulation_velocity,whale_concentration_spread,whale_trend_7d,whale_volatility_7d,whale_momentum_strength,whale_price_correlation_7d,whale_activity_score,whale_buy_pressure,whale_net_flow_norm,whale_regime,whale_confidence_score,holder_risk_score,whale_intel_score,social_momentum_score,social_velocity_zscore,social_mentions_24h,social_momentum_numeric,social_price_correlation_7d,social_strength,combined_intelligence_score,hype_indicator,stealth_accumulation,market_regime,market_regime_confidence,market_volatility,volatility_regime,liquidity_regime,sector_momentum,sector_relative_perf,regime_alignment_score,momentum_1d,momentum_14d,momentum_acceleration,momentum_strength,momentum_consistency_7d,momentum_reversal,momentum_zscore_14d,volume_weighted_momentum,momentum_divergence,trend_strength,momentum_regime,composite_momentum_score,target_return_1d,target_pump_1d,target_dump_1d,target_return_3d,target_pump_3d,target_dump_3d,target_return_5d,target_pump_5d,target_dump_5d,target_return_7d,target_pump_7d,target_dump_7d
2025-10-04,FLY,Nexa,9NcUwy9JVekfsY4UA62ZaTprn4TDnJZwp5B6vMAAtkzt,0.01643,0.05931656995486789,0.08664021164021163,0.0,0.0,0.10860026519743855,0.10860026519743855,0.03200271182332093,8.65,-0.8374671176249531,-0.8845589216602162,46.96,53.9525,0.15740867112506257,148.88,-0.9830991415617174,0.09551140544518022,0.05771283693621564,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,0.00021621170009835863,8.594286615176504e-05,0.0001302688339465936,0.0014300000000000014,69.6808473574017,63.47517392862548,0.09043408437234061,,,,0.8545562076338656,0.0,0.6497855264978553,9061.472860246664,-0.5110527396981083,0.23372053035392573,34.39682522484388,1.4377871798371322,0.05771283693621564,0.2866598993213946,6.546018607537116e-06,0.5869268440285254,,,,5.208707228062456e-08,2.2647034043515493e-06,,1,0.14126850177899128,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.17187538067469862,1,0,0,0,20,0.059316569572427064,0.0,0.013656929065773482,1.2712480070201204,0.2857142857142857,0,0.7071067738642572,0.005037504340507276,-1,0.009143631949520266,1,19.867166168486634,0.04450095359186257,0,0,0.013571869216533194,0,0,,0,0,,0,0
2025-10-05,FLY,Nexa,9NcUwy9JVekfsY4UA62ZaTprn4TDnJZwp5B6vMAAtkzt,0.01573,-0.04260499087035907,-0.07470588235294118,0.0,0.0,0.09619904222986383,0.09619904222986383,-0.0236451599130069,207.38,22.97456647398844,1.6247310467029488,89.75,84.638,2.421588547140288,8828.16,58.29715206878023,59.248140312563976,0.023488078141068913,34.58,0.0,1.0,0,0.0,Watch,2.0,1.85,1.3,1.57,1.85,1.23,0.0002122104853714401,0.00011119638999570005,0.00010101409537574004,0.0012475000000000008,32.44680678474435,40.95744462992315,0.07847681099684523,,-0.014287504610305085,,1.048016067633527,0.0,0.6347391499092387,561230.7656628685,23.812033591613393,-0.486384222816794,34.16030204941494,2.421588547140288,0.023488078141068913,0.23402553508532947,7.591349846981107e-08,0.8650641233558587,,,,7.16861194545138e-07,0.0001355586430959408,,0,0.0367163621549167,,34.58,,,0.0,,0.0,0.0,0.0,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.1306030859351631,0,0,0,0,25,-0.042604990611046875,0.0,-0.055647871736327834,0.9586697661661157,0.2857142857142857,0,-1.1222366693170593,-0.057258848440638166,-1,0.006755759975144829,1,19.53460549879289,-0.0056890012642224486,0,0,-0.2530864197530863,0,1,,0,0,,0,0
2025-10-06,FLY,Nexa,9NcUwy9JVekfsY4UA62ZaTprn4TDnJZwp5B6vMAAtkzt,0.01582,0.005721551176096629,0.01998710509348811,0.04629629629629628,0.0,0.08338065027159748,0.08338065027159748,0.007477710086868483,37.76,-0.8179187964123831,-0.29049229612927474,84.59666666666666,76.825,0.4851911339543848,8934.27,0.012019492170509016,0.014218380705231626,0.004225949523629392,34.79,0.0,1.0,0,0.0,Watch,2.0,1.02,6.72,1.52,-0.62,1.02,0.00021383676459825474,0.000131724464916211,8.211229968204374e-05,0.0010160000000000006,37.234040572657435,46.45389823826783,0.06392575903269551,,-0.00721681827915398,,1.0870114573294785,0.0,0.549388461954757,564745.2555957948,-23.79248527040082,-0.7019081701406814,32.32238093077553,2.6646964343077415,0.004225949523629392,0.19572560415837945,1.0131207158279723e-08,0.8862147897642199,0.5094655719722352,0.003853569661537273,,1.1383860208159878e-07,0.00013413059025531177,,1,0.002055000152191216,,34.79,,0.14849242404917307,0.0,,0.0,0.0,0.0,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.141678297606785,1,0,0,0,45,0.00572155113972312,0.0,0.031122869999875385,0.36713316825541753,0.42857142857142855,0,-0.045063139490607584,0.0036281186364298607,-1,0.003204732894372207,0,13.287756097056702,-0.024059222702035643,0,0,,0,0,,0,0,,0,0
2025-10-07,FLY,Nexa,9NcUwy9JVekfsY4UA62ZaTprn4TDnJZwp5B6vMAAtkzt,0.01621,0.024652338811630647,-0.013390139987827232,-0.04647058823529426,0.0,0.05772147148766012,0.07476155408204661,-0.004077033627543932,2.68,-0.9290254237288136,-0.6901734104046242,82.60666666666667,66.23285714285714,0.0398614622952213,9014.0,0.008924064305197765,59.54540569586244,0.00029728230726566837,34.3,32.54,1.0,1,0.0,0,0.0,0.0,,,0.0,0.0,0.00024378513989449513,0.00015413659991186783,8.96485399826273e-05,0.0009116666666666669,57.978720320280736,42.55318922589418,0.057380188995851365,,0.014755857535958544,,1.2286651226370326,0.0,0.5333706390030777,556076.4925596762,-0.1111066273164305,-0.7590244991532634,30.434113849237214,3.0845037502921615,0.00029728230726566837,0.1678072724653632,4.433263973838103e-08,1.0250293197595821,0.4141346203212507,0.05719837307520511,,6.538745075554978e-09,0.00014427846112544706,,2,0.1032403936772876,,1.759999999999998,,0.24583192089989842,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.15740622086366252,1,0,0,0,20,0.02465233865580051,0.0,-0.011554743714412414,0.23828813216283845,0.5714285714285714,0,-0.4745525739235689,-0.00016251652222069174,0,0.002329733501453675,0,17.44731693265136,-0.23029439696106369,0,1,,0,0,,0,0,,0,0
2025-11-11,FLY,Nexa,9NcUwy9JVekfsY4UA62ZaTprn4TDnJZwp5B6vMAAtkzt,0.02106,0.2991980259099323,0.33884297520661133,0.357833655705996,0.3928571428571428,0.1337078172770815,0.12759495247526229,0.10985730529921985,1.29,-0.5186567164179104,-0.9937795351528594,13.909999999999998,55.712857142857146,0.022746164890803295,145.57,-0.9838506767250943,-0.9835107202406843,0.008801255372859385,27.46,25.65,1.0,1,-7.119999999999997,0,0.0,0.0,,,0.0,0.0,0.0006513653753557162,0.00025358235500063753,0.0003977830203550787,0.0014742857142857144,99.99999831649835,65.07091973647884,0.09192559426929149,,0.2679108954370204,0.3928571402588813,0.24527066172951456,0.07115526122143394,0.10672907235479168,6912.155712667826,0.41036870731090314,-0.5843528018813497,28.833089374536037,0.6658102219199475,0.008801255372859385,0.09087404890337263,4.328577629719644e-05,1.2849587732512464,-0.43524903169888424,0.17020771666366757,0.814828779529593,4.974241863691639e-09,3.0414585665419447e-06,-0.4830603479501217,3,0.5955578104286565,,1.8100000000000023,,3.5540059557256405,0.25928623452199817,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.33614381675112004,2,0,0,0,0,0.2991980240641701,0.0,0.11393433892676377,3.373206707582466,0.7142857142857143,0,1.8621710620079097,0.0024988323807953734,-1,0.07846950378515703,2,50.287483819361874,,0,0,,0,0,,0,0,,0,0
2025-10-01,AUSBAGWORK,AUSSIE BAG WORKERS,9h5y3WCqfeNt2fiAP7iM2ZRp9apFb58ipvTzcWi9pump,2.335e-05,0.0,0.0,0.0,0.0,,,0.0,864.15,0.0,0.0,,,0.0,23195.42,0.0,0.0,0.03725359344243638,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.998844131075536,993375617.235044,,,,0.998844131075536,0.03725359344243638,,,,,,,3.304026478530827e-06,0.00035877894774181366,,0,,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,,1,0,0,0,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,1,0.0,0.26558265582655816,1,0,0.3497109826589595,1,0,0.13958028306490977,0,0,,0,0
2025-10-03,AUSBAGWORK,AUSSIE BAG WORKERS,9h5y3WCqfeNt2fiAP7iM2ZRp9apFb58ipvTzcWi9pump,1.845e-05,-0.20985010706638108,0.0,0.0,0.0,,,0.0,1669.42,0.9318636810738878,0.0,1266.785,,0.0,21044.15,-0.09274546440633524,0.0,0.07932564034943917,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,-3.9088319088319463e-07,-7.817663817663894e-08,-3.127065527065557e-07,,0.0,0.0,,,,,,0.0,0.9996054557577814,1140598153.939545,,,,1.3168005616094212,0.07932564034943917,0.05828961689593778,1.839825063205422e-10,0.44913915031814633,,,,5.1992788597044875e-06,0.00032922531863646427,,0,0.17355082633763033,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.16245851490092858,1,0,0,0,45,-0.20984920835456797,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,1,0.0,-0.0016233766233765268,0,0,0.06524249422632811,0,0,0.7307692307692311,1,0,,0,0
2025-10-04,AUSBAGWORK,AUSSIE BAG WORKERS,9h5y3WCqfeNt2fiAP7iM2ZRp9apFb58ipvTzcWi9pump,1.848e-05,0.001626016260162455,0.0,0.0,0.0,0.14953620086324157,,-0.10411204540310931,1538.58,-0.0783745252842305,0.0,1357.3833333333334,1357.3833333333334,1.1326552396844287,20979.52,-0.003071162294509433,0.0,0.07333374005982692,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,-6.902830334169398e-07,-2.0059791722469915e-07,-4.896851161922406e-07,2.4649999999999976e-06,0.6122324034202983,0.30611620171014914,0.10573806166327177,,,,0.9992638307792351,0.0,0.9997544897683611,1135249268.131666,-1.0102382063581183,-0.9892655055915,0.06340930712144317,1.2289756205293056,0.07333374005982692,0.06330432461723416,1.432298884313282e-12,0.3181231736242877,,,,9.26475464387553e-06,0.000319132122284131,,1,0.08357794808428584,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.17187538067469862,1,0,0,0,45,0.0016260074471140002,0.0,0.0,0.0,0.14285714285714285,0,0.0,-0.1179230537400949,0,0.014873149343301329,1,0.0,0.06820809248554904,0,0,-0.0980966325036603,0,0,,0,0,,0,0
2025-10-05,AUSBAGWORK,AUSSIE BAG WORKERS,9h5y3WCqfeNt2fiAP7iM2ZRp9apFb58ipvTzcWi9pump,1.73e-05,-0.06385281385281383,-0.2591006423982869,0.0,0.0,0.10826267251140918,0.10826267251140918,-0.09069230155301082,507.0,-0.6704753733962485,-0.41329630272522133,1238.3333333333333,1144.7875,0.4424904268898029,20405.81,-0.027346192858559215,-0.12026555242371106,0.024844647448572312,81.95,0.0,3.0,0,0.0,0,0.0,0.0,,,0.0,0.0,-1.0111201404343553e-06,-3.6270236186663035e-07,-6.484177785677249e-07,2.036666666666665e-06,0.0,0.20407746780676608,0.09177631239311912,,,,1.0807705035474147,0.0,0.8111088064801372,1179519771.562014,-0.592100848112018,0.9921697318047582,0.046382148662152886,1.4570066439021199,0.024844647448572312,0.0536894053250687,5.413458544086535e-11,0.4822204157817321,,,,1.752573177907151e-06,0.00031333640474046456,,0,0.057964185137371456,,81.95,,,0.0,,0.0,0.0,0.0,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.1306030859351631,0,0,0,0,0,-0.06385246833079902,0.0,0.01341974385009849,0.9311116807914782,0.14285714285714285,-1,0.7071067737348409,-0.04013047522981049,0,0.012956043079001545,1,15.860652097851883,-0.0011547344110854896,0,0,0.6228893058161351,1,0,,0,0,,0,0
2025-10-06,AUSBAGWORK,AUSSIE BAG WORKERS,9h5y3WCqfeNt2fiAP7iM2ZRp9apFb58ipvTzcWi9pump,1.732e-05,0.0011560693641619046,-0.06124661246612473,0.0,0.0,0.09961376235027161,0.09961376235027161,-0.020356909409496488,350.77,-0.3081459566074951,-0.7898851097986127,798.7833333333333,985.984,0.35539583215128107,20549.87,0.0070597540602406195,-0.023487762632370623,0.017068377153862585,82.28,0.0,3.0,0,0.0,0,0.0,0.0,,,0.0,0.0,-1.2493700659843611e-06,-5.400359026901765e-07,-7.093341632941846e-07,1.5324999999999985e-06,0.3305730483793626,0.3142684839332203,0.06912125163587982,,-0.08746002391978973,,0.8093174087253018,0.0,0.4859843599166078,1186475251.2976253,0.3623294167887534,0.9907488057022782,0.04486582642523841,1.5588702552422327,0.017068377153862585,0.046365199690827474,9.743729276253623e-13,0.6037215149866574,,,,1.057499111550911e-06,0.00030851610627056526,,0,0.002510481659743508,,82.28,,0.23334523779155444,0.0,,0.0,0.0,0.0,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.141678297606785,1,0,0,0,20,0.0011560626817185918,0.0,0.07033539214351434,0.28383701217826524,0.2857142857142857,-1,1.141783527755654,-0.007234760759616248,0,0.00581625983128471,1,19.238205658210525,-0.15470961444607123,0,1,,0,0,,0,0,,0,0
2025-10-07,AUSBAGWORK,AUSSIE BAG WORKERS,9h5y3WCqfeNt2fiAP7iM2ZRp9apFb58ipvTzcWi9pump,2.049e-05,0.18302540415704383,0.10876623376623384,-0.12248394004282659,0.0,0.14148445754023223,0.14148445754023223,0.0401095532227973,730.87,1.0836160447016563,-0.5249710772270535,529.5466666666666,943.465,0.7738455104212437,21903.81,0.06588557494524316,0.04405677536950314,0.03336573108828609,84.01,75.48,3.0,3,0.0,0,0.0,0.0,,,0.0,0.0,-1.1689177846804106e-06,-6.658122790882234e-07,-5.031055055921873e-07,1.8599999999999985e-06,52.726401216508805,17.685658088296055,0.09190208214011261,,0.06542993970046095,,0.5606842674600611,0.0,0.28058970749533274,1068994782.8463503,1.3917620013091514,0.9103516416841366,0.05754423800736537,0.7738455104212437,0.03336573108828609,0.04419862159040391,1.7121262619234932e-10,0.5749684571903702,-1.581987540764436,0.058700080506662616,,1.7831987363324128e-06,0.0003505932992660504,,1,0.2616134590227008,,8.530000000000001,,1.1064507821558676,0.0,,0.0,,,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.15740622086366252,1,0,0,0,45,0.18302434743448354,0.0,0.060466462632293785,0.6285019932301351,0.42857142857142855,0,1.2536998481599098,0.03103859768646362,-1,0.017189808524055984,1,24.764674307517495,0.922138836772983,1,0,,0,0,,0,0,,0,0
2025-11-11,AUSBAGWORK,AUSSIE BAG WORKERS,9h5y3WCqfeNt2fiAP7iM2ZRp9apFb58ipvTzcWi9pump,1.066e-05,-0.47974621766715475,-0.38381502890173413,-0.4222222222222223,0.0,0.2460350263311245,0.2271872009545127,-0.09852158138198301,2074.83,1.838849590214402,3.0923668639053252,1052.1566666666665,1105.0885714285714,1.8758262706938995,13540.58,-0.3818162228397708,-0.33643506432726766,0.1532191959874697,91.06,85.07,3.0,3,9.11,Watch,2.0,-1.161949393174484,1.65415575540221,1.747891325092409,1.166138238710847,-2.32808763188533,-1.8767239143177088e-06,-9.079946061341205e-07,-9.687293081835882e-07,3.1883333333333317e-06,0.0,17.685658088296055,0.15654277139461964,,-0.40801042755018424,,0.9512408805632545,0.0,0.4079908280360157,1270211348.861643,0.7552335455127457,-0.8613885133847824,0.16026508645890766,1.8758262706938995,0.1532191959874697,0.0597729893614133,3.776900734646253e-10,0.5918811924346375,1.45125694256347,-0.049652022887742286,,8.000547477552963e-06,0.0002829093428381296,,0,0.18338643314843056,,5.990000000000009,,4.253708186198641,0.10004392708093558,,0.0,,,0,30.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.33614381675112004,2,0,0,0,25,-0.47974387631099896,0.0,-0.13863113460478033,1.3923643322644301,0.42857142857142855,0,-0.6964538143737188,-0.18480937058663072,-1,0.04222353487799272,1,27.497205644621456,,0,0,,0,0,,0,0,,0,0
2025-10-04,SLOW,Slow Runner,9iQikUHRe69UScUaytfQabQDmZRqtTkjCEF94ZV5pump,4.761e-06,0.0,0.0,0.0,0.0,,,0.0,5.65,0.0,0.0,,,0.0,9142.93,0.0,0.0,0.0006178962437376489,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.849624060150376,1920339837.432526,,,,0.849624060150376,0.0006178962437376489,,,,,,,3.402219172087038e-08,0.00013907861832850558,,0,,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.17187538067469862,1,0,0,0,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,1,0.0,-0.02915986949429039,0,0,,0,0,,0,0,,0,0
2025-10-06,SLOW,Slow Runner,9iQikUHRe69UScUaytfQabQDmZRqtTkjCEF94ZV5pump,4.904e-06,0.03003570678428913,0.0,0.0,0.0,,,0.0,12.38,1.191150442477876,0.0,9.015,,0.0,9435.85,0.03203786969822575,0.0,0.0013118784340113493,99.04,0.0,3.0,0,0.0,Watch,2.0,1.0,1.46,1.0,1.0,1.0,1.140740740740748e-08,2.281481481481496e-09,9.125925925925984e-09,,99.93011879804332,99.93011879804332,,,,,,0.0,0.9474513925380977,1924073734.2223854,,,,1.236145781328008,0.0013118784340113493,0.0009648873388744991,1.561047596568749e-11,0.4751701085756829,,,,3.73231433731513e-08,0.00014166083295675904,,1,0.026369155760383716,,99.04,,,0.0,,0.0,0.0,0.0,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.141678297606785,1,0,0,0,45,0.030035075927831837,0.0,0.0,0.0,0.14285714285714285,0,0.0,0.0,0,,1,0.0,0.0628521889900302,0,0,,0,0,,0,0,,0,0
2025-10-07,SLOW,Slow Runner,9iQikUHRe69UScUaytfQabQDmZRqtTkjCEF94ZV5pump,4.614e-06,-0.05913539967373571,0.0,0.0,0.0,0.06305349406237691,,-0.014549846444723291,3.01,-0.7568659127625202,0.0,7.013333333333333,7.013333333333333,0.3756239600665558,8892.9,-0.057541186008679746,0.0,0.0003384342077154004,99.1,98.71,4.0,4,0.0,0,0.0,0.0,,,0.0,0.0,-2.9190672153626062e-09,1.2413717421126757e-09,-4.1604389574752815e-09,2.1649999999999996e-07,0.0,49.96505939902166,0.04458555322901242,,,,0.875207986688852,0.0,0.9546279491833031,1927331440.5842957,-1.9480163552403962,0.967704722719113,0.06334195774264038,1.5449251247920137,0.0003384342077154004,0.0007560696284881329,3.06825273684157e-11,0.6029305599931873,,,,7.343889058738985e-09,0.00014234012945889596,,2,0.019452655191921242,,0.39000000000000057,,0.04242640687118943,0.0,,0.0,,,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.15740622086366252,1,0,0,0,20,-0.05913419383780913,0.0,0.0,0.0,0.14285714285714285,0,0.0,-0.0054652709399272605,0,0.002078549492103327,1,0.0,,0,0,,0,0,,0,0,,0,0
2025-10-05,2,TWO IS BETTER THAN ONE,9kfdKdj5yiZgozQB9V6qRvBxat5WKHcpNESNjAPxpump,6.722e-06,0.0,0.0,0.0,0.0,,,0.0,17.29,0.0,0.0,,,0.0,0.0,0.0,0.0,17.29,99.81,0.0,3.0,0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.9453253143794423,0.0,,,,0.9453253143794423,17.29,,,,,,,5.97672391440131e-08,0.0,,0,,,99.81,,,0.0,,0.0,0.0,0.0,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.1306030859351631,0,0,0,0,25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,1,0.0,0.0,0,0,,0,0,,0,0,,0,0
2025-10-06,2,TWO IS BETTER THAN ONE,9kfdKdj5yiZgozQB9V6qRvBxat5WKHcpNESNjAPxpump,6.722e-06,0.0,0.0,0.0,0.0,,,0.0,16.51,-0.045112781954887105,0.0,16.9,,0.0,0.0,0.0,0.0,16.51,99.81,0.0,3.0,0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.9712643678160919,0.0,,,,0.9659217877094972,16.51,16.9,0.0,0.030812474263994645,,,,4.977424047582617e-08,0.0,,0,0.0036665510239054125,,99.81,-1.945308237883477e-14,0.0,0.0,,0.0,0.0,0.0,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.141678297606785,1,0,0,0,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,1,0.0,0.020494914224988614,0,0,,0,0,,0,0,,0,0
2025-10-07,2,TWO IS BETTER THAN ONE,9kfdKdj5yiZgozQB9V6qRvBxat5WKHcpNESNjAPxpump,6.587e-06,-0.020083308539125322,0.0,0.0,0.0,0.014201043656677211,,-0.010041654269562661,3.45,-0.7910357359176257,0.0,12.416666666666666,12.416666666666666,0.2571428571428572,0.0,0.0,0.0,3.45,99.84,99.66,4.0,4,0.0,0,0.0,0.0,,,0.0,0.0,-1.0769230769230796e-08,-2.1538461538461595e-09,-8.615384615384638e-09,6.75000000000002e-08,0.0,0.0,0.010041654269562661,,,,0.9254658385093167,0.0,0.9738562091503268,0.0,-0.7459229539627386,0.9987412042450774,,1.288695652173913,3.45,12.416666666666666,200833085.3912532,0.5795141697731504,,,,8.417414369650996e-09,0.0,,1,0.05850474632653163,,0.18000000000000682,0.015000000000011855,0.01732050807568738,0.0,,0.0,,,0,40.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.15740622086366252,1,0,0,0,20,-0.02008300977373148,0.0,0.0,0.0,0.0,0,0.0,-0.002582139669316113,0,0.0,1,0.0,,0,0,,0,0,,0,0,,0,0
2025-10-01,SOL,Solana,9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,1593.51,0.0,0.0,0.0,0.0,,,0.0,2850.38,0.0,0.0,,,0.0,14676.54,0.0,0.0,0.19420011800342563,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.999649292623221,9.21019635898054,,,,0.999649292623221,0.19420011800342563,,,,,,,1.0898259554330497e-05,0.00022701177981216287,,0,,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,,1,0,0,0,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,1,0.0,-0.00011921942649184558,0,0,0.46098412960365254,1,0,0.4484084422549037,1,0,1.0900410529491231,1,0
2025-10-02,SOL,Solana,9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,1593.7,0.00011923364145816073,0.0,0.0,0.0,,,0.0,2279.91,-0.20013822718374397,0.0,2565.145,,0.0,22034.24,0.501323881514308,0.0,0.10346653814526185,,0.0,0.0,0,0.0,Watch,2.0,1.0,2.25,1.0,-1.0,1.0,0.015156695156747446,0.0030313390313494895,0.012125356125397956,,99.99999994736842,99.99999994736842,,,,,,0.0,0.9998051172317293,13.825839242014569,,,,1.1107634213966866,0.10346653814526185,0.14883332807434374,8.62397134598281e-06,0.15719423706122995,,,,8.256818981285866e-06,0.000361416058489295,,0,0.1799872539951562,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.5246396721711976,2,0,0,0,0,0.00011923364145819144,0.0,0.0,0.0,0.14285714285714285,0,0.0,0.0,0,,1,0.0,0.39524093010225525,1,0,0.47264830900018473,1,0,2.97510725331737,1,0,,0,0
2025-10-03,SOL,Solana,9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,1142.24,-0.28327790675785913,0.0,0.0,0.0,0.20039203974523334,,-0.14157933655820049,7876.07,2.454553030602085,0.0,4335.453333333334,4335.453333333334,1.8162469176039402,19028.72,-0.136402253946585,0.0,0.4138826004796707,,0.0,0.0,0,0.0,Watch,2.0,1.41,1.65,1.0,1.41,0.15,-35.987044261004485,-7.194983780975818,-28.792060480028667,225.82500000000005,0.0,49.99999997368421,0.14169857019965865,,,,0.9997693968035323,0.0,0.9999231204487306,16.65912592799966,2.654691257785829,-0.9957348815650797,0.4509404749242882,1.8162469176039402,0.4138826004796707,0.23718308554278603,0.017004367935057278,0.7101430504986576,,,,2.4529407967169868e-05,0.0002976949130872029,,0,0.2469786260291084,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.16245851490092858,1,0,0,0,45,-0.2832779067578413,0.0,0.0,0.0,0.14285714285714285,0,0.0,-0.2571430336202425,0,0.020225619508314353,1,0.0,0.047244455446452394,0,0,0.03823010780054159,0,0,0.4981572078748213,1,0,,0,0
2025-10-04,SOL,Solana,9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,1090.71,-0.04511311107998317,-0.3155298680271852,0.0,0.0,0.15225109419190505,0.15225109419190505,-0.10942392806546138,1498.83,-0.8096982378267334,-0.47416484819567917,3884.936666666666,3626.2974999999997,0.4132084561577869,18453.12,-0.030249013070768882,0.2573208671798666,0.08121926160662227,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,-67.89444336613337,-19.33487569800733,-48.55956766812604,167.7266666666667,0.0,33.333333315789474,0.10950341715976682,,,,1.0710278565975542,0.0,0.8034370155085517,16.918447616688493,-3.2642512684288185,-0.3125206194399046,0.34169500939089953,2.1713327897697945,0.08121926160662227,0.1981921295587451,0.002666504167629221,0.7958645405621684,,,,9.025394976458786e-06,0.00028070152931829434,,1,0.036838820744140216,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.17187538067469862,1,0,0,0,20,-0.045113111079979215,0.0,0.03215540849273911,0.8718924683496473,0.14285714285714285,-1,0.7071067780766507,-0.04521489238265002,0,0.01563198972363734,1,16.110480998582915,0.007863611162446826,0,0,1.72051780903921,1,0,,0,0,,0,0
