date,address,symbol,vol_1d,vol_3d,vol_5d,vol_10d,liq_1d,liq_3d,liq_5d,vol_mom_3v1,vol_mom_5v3,liq_mom_3v1,zscore_vol_10d,zscore_liq_10d
2025-10-04,7ukFzJA7V6f28YieCjXcEXqiK8tAfbyXyvK6b36pump,early,113477.82,196039.03,196039.03,196039.03,63865.48,65674.22,65674.22,1.727553719308319,1.0,1.028321089890814,1.411681446823523,-0.7283413959345874
2025-10-04,4h49bD28nPPLXWB1ZmP8JPuv4iKk3KzFpS8bSmGJpump,MOONCOIN,29.5,35.07,35.07,35.07,8173.57,8089.389999999999,8089.389999999999,1.188813559322034,1.0,0.9897009507473478,1.0,1.000000000000003
2025-10-04,2JaJ353mgRVrGbrxsvHr17hseGtf1kD4ixErXGcNP1LL,PILL,237.26,270.85,270.85,270.85,10544.24,10657.22,10657.22,1.141574643850628,1.0,1.01071485474534,1.413524460072355,-1.039259640117706
2025-10-04,CAamcXXVWM8b8DcpcT2rpEwwfNfBD2MXjHjCwRDBpump,7,1866.16,2111.13,2111.13,2111.13,14087.31,13095.41,13095.41,1.131269558880267,1.0,0.9295891124707271,1.413935536175706,1.403885287819258
2025-10-04,3hiutVNCbwCY1vmoPKdXtMtuzg4epn1WzuU1jgpHpump,Gaming,2.96,2.96,2.96,2.96,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-04,3iE3HmcrKQyNdqoVo4Xrjz291VvtcKtUgJnQDxUepump,PUMPFOLIO,0.38,0.38,0.38,0.38,9455.48,9455.48,9455.48,1.0,1.0,1.0,0.0,0.0
2025-10-04,6UMuZxH9jLT3txQkQo6jWXX2HpHrM1mPkGRjE66pzhEp,FATMEOW,0.12,0.12,0.12,0.12,14204.27,14204.27,14204.27,1.0,1.0,1.0,0.0,0.0
2025-10-04,9iQikUHRe69UScUaytfQabQDmZRqtTkjCEF94ZV5pump,SLOW,5.65,5.65,5.65,5.65,9142.93,9142.93,9142.93,1.0,1.0,1.0,0.0,0.0
2025-10-04,Axix4KAvD9m5iYvUx7wztZnKJfJs7KXxPzPmMv6Npump,MMGA,32.11,32.11,32.11,32.11,8151.09,8151.09,8151.09,1.0,1.0,1.0,0.0,0.0
2025-10-04,BMdxkiQTJbLjZF4on3ivYDibWVCMsriEHra469zM49hV,BEANS,1.89,1.89,1.89,1.89,10068.05,10068.05,10068.05,1.0,1.0,1.0,0.0,0.0
2025-10-04,DQTiKmdc2evtLotMR5j7UAexvTbSL3Ef6dtbaY7Jpump,GIVE50,4.75,4.75,4.75,4.75,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-04,DgAHh7SXLssDjufrLnrU1kPgrxmT7UbZYyCCqmcW6k6e,YARA,1.99,1.99,1.99,1.99,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-04,FfTMftfnF64keWwxiREcSBca2PsQtkorb2LWCEdZpump,ACTIVITIES,22.2,22.2,22.2,22.2,8060.82,8060.82,8060.82,1.0,1.0,1.0,0.0,0.0
2025-10-04,HJ5HdKrTmvE26k7oKq8JFWvudnzge1gFpe6EKZXUbREV,PROFIT,10.5,10.5,10.5,10.5,2964.08,2964.08,2964.08,1.0,1.0,1.0,0.0,0.0
