symbol,$CrepSol,1,19,1Bull,1dog,1nu,67,7,AI20X,AI4,APOLLO,AUSBAGWORK,BAR,BLUB,BULLCOIN,Bagwork,CHARLIE,CRND,DETECTIVE,DREAM,ELIZABETH,FARTLESS,FARTWORM,FLY,HAROLD,HOODIE,Hosico,IDIOT,LION,MOON,Noxi,PILL,Pochita,RAGEGUY,REVIVE,RUECAT,RWA,SHITTER,SOL,SUPRACOIN,Streamless,T-2049,USDUT,USEFUL,Useless,VIBECODER,XBT,YAO,early,gib,grandma,obvious,pibble,viewer,wSOL,walkusa
Hosico,0.46303747821088503,-0.5472480178374722,0.34486689986662716,0.5239652452986923,-0.12377178513252618,0.5734700796496918,-0.2658053360194574,0.43051727176457566,-0.06537184950940492,0.2339380978984829,0.2927395883758069,-0.8122358304891282,0.34769817664761293,-0.39835223023227817,0.8236865244494508,0.9766558914695779,0.4790006319607222,-0.3674137596732404,0.3311241511233321,0.5216369526920651,-0.4126175342489773,0.5778811745125315,-0.19529712915131134,-0.352598796699573,-0.4468179831653926,0.8788022261004929,1.0,-0.05280620194884692,0.95559270885403,0.6990397399760284,0.9853417705995668,0.0843901430379047,0.4691712659225701,-0.3210943926232265,-0.17992833376945583,0.8742708821960801,-0.4329615834460461,-0.21384480268410522,0.8802561490933677,0.8429108260615003,0.7095439543642418,0.12389590391915473,-0.9382406154502415,-0.4230889054277116,-0.09870580667486219,-0.1375922023899129,-0.9033032445946496,-0.10897394861832585,0.9714836330672229,0.16576433174656427,0.05647209066673218,0.7839102242047833,-0.11775915958269696,0.3661229490528575,0.8321609628360108,0.37190079957175926
IDIOT,0.771633408492207,-0.8825307507318731,-0.18317321333085,0.8274314515658258,0.5413296256710267,0.2429452453031514,0.2481812896076519,0.9545141922764264,0.8284081843754773,0.17784210411447096,0.314902152004336,0.890635938434782,0.6108008447886722,0.9759311472047979,-0.331975723622263,0.5897427290448264,0.786356934545348,-0.1204283767041781,-0.09091049863794208,0.6908714206797677,0.9361285322896725,0.7901630262392038,-0.08703940468702599,-0.5821259321826435,0.17581219988620828,-0.17758027361572817,-0.05280620194884692,1.0,0.8875396251911675,0.24248456190045434,0.6651252030400974,-0.6467733523998898,-0.6022409712312777,0.569364788179502,0.8921450132177712,0.7202962670019499,0.9185442417760321,-0.6643652842848308,-0.6695917720838542,-0.4373407959915421,0.9936389272419103,0.7695692432355413,0.908692826004431,0.5912853464264302,-0.36077592665310665,0.5398756158897619,0.7605899243131672,0.7784628911551379,0.8221938252172875,0.5180784025802385,0.17790242252931313,0.7946289168545517,0.6038372071601437,-0.6967824903653019,0.8623058687271884,0.10866165440409027
LION,0.8024646495984542,-0.8835814802424489,0.2708743319816309,0.911862824681745,0.02295883825798567,-0.005513320167018346,-0.2135444856875231,0.9719208899177076,0.9809092586923792,0.10374054860375392,-0.07332339199842895,0.7724673317132644,0.34993978278741233,0.9675078652536354,0.8361735282152741,0.927206366329884,0.5224964568073089,-0.4223896905229852,0.12568527258560486,0.9146198525373883,0.9482058853426718,0.7787783106823861,-0.05736910152360822,-0.8470044862107383,0.5097569246928294,0.8666851265079866,0.95559270885403,0.8875396251911675,1.0,0.6723160767265851,0.9600331563636523,0.3002958796369267,0.5688991183497893,0.8184488632546896,0.9915538033664197,0.8037678428132322,-0.579875390622068,-0.5379620106379285,-0.7980431052807396,0.9399894657861035,0.9968680226181088,0.32108645271496533,0.912440793405786,0.7917408483860725,-0.07291447730229919,0.016792691833337803,0.6794918647807235,0.7418452075641272,0.9574828107985521,0.6923405279036019,0.22671209616040872,0.9677193860645533,0.3444029627939289,0.5946802997458016,0.9934070636467013,0.4214037225355007
MOON,0.04134455020402827,-0.5016177402711897,-0.4917178977554142,-0.20661096424503525,-0.6921686869254092,-0.02433748713239485,-0.6673567239670819,0.8500616330352523,-0.9919008038548733,-0.4981637558509221,0.8309730172835622,-0.5473268431550472,-0.46890598127679595,-0.9246299336360725,0.20425223412603805,0.5185144301579427,-0.3826625726896352,-0.821640533699875,-0.2777883143294577,-0.1483489408923767,-0.2556451217215473,0.08745121530964729,-0.8265993426526921,0.05990938876569392,-0.7559014236615896,0.20453201982822386,0.6990397399760284,0.24248456190045434,0.6723160767265851,1.0,0.6285496452656282,-0.7535253905255132,-0.34256572684901504,-0.8605879860045611,-0.9262541110042751,0.32739229115713564,-0.5737789795285869,-0.5921121923439171,0.5300297416537909,0.4370816732109595,-0.21661853501421424,-0.4066984499754513,-0.41817282227054026,-0.7349696030195791,-0.15724498303370077,-0.6407066041230148,-0.6452908393442801,-0.7652326728582548,0.27403257244739415,-0.22922845048424784,0.3394073686026053,0.15817005533484957,0.5955987607269041,-0.23743083172264215,0.23887199023182018,0.8256961360906948
Noxi,0.4211083523794331,-0.7202987754168746,0.08785482403621706,0.37881795948903674,-0.015819687632741965,0.742483665138934,0.10034115104710965,0.433641860188121,-0.3747680788919436,0.1012545875712592,0.9992910199868845,-0.932120466338868,0.25628937805604285,-0.4359724593076227,0.7325481214533116,0.9749746789964752,0.4635108185817131,-0.5097981406970932,0.4155314268103865,0.3899768159504115,0.06353481373281653,0.5563160621924274,-0.401015318271412,0.2382023754893113,-0.9919706058914362,0.7794763466321109,0.9853417705995668,0.6651252030400974,0.9600331563636523,0.6285496452656282,1.0,-0.029749942085460213,0.26690199618653143,-0.8294843173527902,-0.5499628608918251,0.8047864411597843,-0.08223778923268397,-0.07745455766570426,0.961181210724806,0.8653134744416184,0.5316894317462723,0.2773207390500028,0.02461656135271494,-0.16648877094763093,0.3564553121382281,0.08502472382135923,-0.9288986597732867,-0.04856163691959883,0.9174265452791984,0.06324087502004978,0.15827632782256673,0.7325488461033294,-0.1897068548042394,0.19356021876793786,0.8215915194475584,0.5170194347588651
PILL,0.3812536580469803,0.5464956838619817,0.9090494782447615,0.5746114888811543,0.984981385392483,0.13422382449405265,0.9050594105788793,-0.8685138428413872,0.982757571836825,0.4294726670703262,-0.7591762599516692,-0.5656975354141369,0.7559200400109211,0.8092878094564531,0.5518660112038009,0.05659138475821474,0.8365752437936457,0.5213755844030477,0.5036115513877262,0.8878541923676869,-0.354615332611167,0.261167828279973,0.7798883803807843,-0.3493769254322048,0.6885714884164077,0.44674933174396186,0.0843901430379047,-0.6467733523998898,0.3002958796369267,-0.7535253905255132,-0.029749942085460213,1.0,0.8562823126992717,0.8764368360652618,0.8931749580855398,0.2771422360967772,-0.3847300321941613,0.8252388190197161,-0.06085512927970756,0.5962077700896108,0.589344539911722,0.8835903013600458,0.5440469179839057,0.6192101759417635,0.45847623955049854,0.9735061849437798,-0.3164949654992953,0.9838989106645525,0.3467506931175037,0.18201763439510857,-0.03657944627535715,0.6480945746287683,-0.8550328856554499,0.9202365036934053,0.5694959364338797,-0.5283970626080171
Pochita,0.3156705797521959,0.05288623672523471,0.8658965888146868,0.6821081432018901,0.6075808628638131,0.10688194393500355,0.7231945723265166,-0.44343507018549505,0.9320363185217174,0.5874294549117393,-0.5389771549255504,-0.8234062637718966,0.9879624002192808,0.6733872604063651,0.8759129637981294,0.24989495047341076,0.9462279853209294,0.6641601951546826,0.609049847735115,0.9058534050220259,-0.679190720626876,0.30652781871119167,0.5769890294532604,-0.991026150710897,0.3918805442263136,0.7928038890383959,0.4691712659225701,-0.6022409712312777,0.5688991183497893,-0.34256572684901504,0.26690199618653143,0.8562823126992717,1.0,0.5496084544155785,0.7604173141738086,0.5532074921560486,-0.7675550499242593,0.44000083934701334,0.1463244108500404,0.8049477958559159,0.8102099299287919,0.4483769908542555,-0.693757176889565,0.5213576851255934,-0.9417798266371908,0.5748487858316871,-0.5223182287381753,0.7576360845421466,0.6180808380838242,0.5218866926400706,-0.3355034098973544,0.8567638688179995,-0.914822512263901,0.8387998250139574,0.6597603919394242,-0.6648992764554643
RAGEGUY,0.668175185862864,-0.4932124346058702,0.6071757962024666,0.7752558893917417,0.7162910475781444,-0.3255916070880058,0.6996308673447723,0.7550593356280128,0.9087795529518717,0.10248373239818077,-0.5859385833900645,0.6073948692842215,0.15693266478755175,0.9316162096273704,0.1165641485350964,-0.8812067101120656,0.1049208299247987,0.5354695007531325,-0.4520943191861079,0.8908555829344584,0.7107623723033013,0.5630387139904054,0.6459521758639729,-0.8838471964734107,0.8820301934384707,-0.020389796831218016,-0.3210943926232265,0.569364788179502,0.8184488632546896,-0.8605879860045611,-0.8294843173527902,0.8764368360652618,0.5496084544155785,1.0,0.8503195579011453,0.5476834147504642,-0.5818121472666133,-0.026088985843959873,-0.8710592957855919,0.23640298472979224,0.865338437774688,0.5214007027974268,0.9365728923446969,0.8882065334945285,-0.30311311466987345,0.7297112716746661,0.61630608010892,0.8626991507665592,-0.6253429232747149,0.5706009386260451,0.07288590629020045,0.8345741914111061,-0.12016717376130755,0.7595484406978571,0.8280040221174856,-0.5516246790580889
REVIVE,0.922026876406437,-0.8708864281664069,0.2595546301598043,0.9219225979672383,0.9993534678902355,-0.21825485998868138,0.998189972442813,0.9622840954903474,0.98933062637092,0.095341814730538,-0.19763434660673948,0.8076164345393668,0.7473942828080996,0.9908539625472597,0.3987126444517809,-0.5534073478518332,0.6433083114445516,0.998199589743597,0.4600954875672046,0.9045511326775517,0.9646500059339366,0.8415358454167531,0.9811931069402593,-0.8581597060430354,0.6054273054690643,0.2977031791351899,-0.17992833376945583,0.8921450132177712,0.9915538033664197,-0.9262541110042751,-0.5499628608918251,0.8931749580855398,0.7604173141738086,0.8503195579011453,1.0,0.753843513726207,-0.40610964148338713,-0.5978861704392242,-0.8870434188324491,0.28679485575454206,0.9966152327968344,0.969598032475045,0.9417686472989059,0.9081851020928051,-0.8808432669532604,0.9999861455615657,0.7758886981045754,0.7833867556517402,-0.17914582304666768,0.8987858354921329,-0.5981409043884396,0.9495076450701497,0.30666282654309857,0.6515031188269367,0.981619668448412,-0.9986553521551135
RUECAT,0.9042649162707278,-0.7888785629385492,0.39803293365684983,0.92488959804244,0.3570099268639476,0.5047502425353281,0.18700352776901613,0.7068775441051612,0.9607859287388552,0.45469654210802657,0.15940073394170295,0.3671287357299112,0.6888233468194969,0.7150800340697296,0.8362700866451179,0.7611335538041265,0.8174684761554308,-0.04569414425683899,0.25397555394828014,0.8621968366344713,0.649117044405445,0.9444282658726725,0.23550501303112667,-0.7824546891708362,0.13622782589910137,0.9104723100113055,0.8742708821960801,0.7202962670019499,0.8037678428132322,0.32739229115713564,0.8047864411597843,0.2771422360967772,0.5532074921560486,0.5476834147504642,0.753843513726207,1.0,-0.23360159181545695,-0.3993592907941123,-0.3202085931558502,0.812735243932756,0.7673170394431876,0.530606359192047,0.49335498873013545,0.4753965982826629,-0.45215763480935706,0.3420720380620435,0.21834310164258944,0.7132603463861451,0.9622961817808126,0.5431325906434658,0.11742788469046721,0.8930660792631582,0.10331883875007515,0.4404084381148706,0.8526426869169139,0.041874312377003675
RWA,0.007070949508972686,-0.23429915772154333,-0.965665061047062,-0.15890958471500702,0.6431924007734214,0.5654840962733646,0.8637766699304423,-0.48320834270813784,-0.2572162843882458,0.06487843849488108,0.7231925099224096,0.8611600279651985,0.14561632980003966,0.35001481216547586,-0.6448520276259002,0.10160087709118365,0.6738114054501575,0.07735923584424939,0.6430961902920567,-0.7463827200501535,0.8150147252396307,0.1361057999256317,-0.08505978965854837,0.8314364898813469,-0.6001348552386621,-0.4066812129894271,-0.4329615834460461,0.9185442417760321,-0.579875390622068,-0.5737789795285869,-0.08223778923268397,-0.3847300321941613,-0.7675550499242593,-0.5818121472666133,-0.40610964148338713,-0.23360159181545695,1.0,0.018704797995002447,0.17359158442744835,-0.7507141438914205,0.6956725812811093,0.7267487778062272,0.9727695165410689,0.13178103248042766,0.8700542849137481,0.7921343662490233,0.5102491154681275,0.5671390831009671,0.13166495622020769,-0.26430684913174246,0.11211150471502021,-0.5814847422200085,0.006466925537835891,-0.823374566784175,-0.30261041829599633,-0.07643116861484306
SHITTER,-0.17675116200966567,0.8377377964974744,0.4504724993224,-0.3585958257454637,0.86527043848137,0.20640757089750117,0.8216953812456855,-0.6040674664151239,-0.22575816259295217,0.026787145164067376,-0.5314370359107085,-0.5494579461348894,0.3189055743320866,-0.4326915821974324,0.10016068746505669,0.02823391925385789,0.6917769652922389,0.10838929038803895,0.3829250618160649,-0.22895027586162894,-0.40390913730941064,-0.15661336251257682,0.6972034741914235,0.36996302003504183,0.21459598818410097,0.06331096885370587,-0.21384480268410522,-0.6643652842848308,-0.5379620106379285,-0.5921121923439171,-0.07745455766570426,0.8252388190197161,0.44000083934701334,-0.026088985843959873,-0.5978861704392242,-0.3993592907941123,0.018704797995002447,1.0,0.2980666158513842,0.3018197002714807,-0.36880284336588487,0.9105612089854714,0.0662487036548568,0.06025592236452017,0.6631919920002589,0.9234100424913737,-0.3968173147054696,0.10949988230299218,0.17764791166376634,-0.44465908026154377,0.43024873888592313,-0.28106699942868973,-0.8064855802638216,0.7771409820194803,-0.3018639824895403,-0.1182750181965226
SOL,-0.43262855466781946,0.5818148602001891,-0.20587893901130183,-0.6156032582860418,0.16182543907786232,0.39830113477081364,0.13592857132491845,-0.7693363416945074,-0.9524069048772985,0.08605317979434063,0.4222163974186517,-0.8413101008245505,0.42275632780797845,-0.8591168703004176,0.5826224678837897,0.9019454154835411,0.5152584605374634,-0.39368857106337024,0.3131419114950951,-0.6817589671672717,-0.7798828765772762,-0.3352129616530356,-0.1774014119503915,0.6409519513105066,-0.7952072858391257,0.6958727121864459,0.8802561490933677,-0.6695917720838542,-0.7980431052807396,0.5300297416537909,0.961181210724806,-0.06085512927970756,0.1463244108500404,-0.8710592957855919,-0.8870434188324491,-0.3202085931558502,0.17359158442744835,0.2980666158513842,1.0,0.5922754077677024,-0.769211531000083,0.40015259846522144,-0.6743338079086575,-0.7201143367418217,0.24152124709288217,0.20522295123864678,-0.8847028085417443,-0.5657090567201943,0.9377428914150848,-0.6191482447984714,0.24809304570072113,-0.681406480418407,-0.18163763329511348,0.07219218547739346,-0.7242180717525716,0.39528866142134483
SUPRACOIN,0.5585575195398954,-0.09126518761033826,0.7936665422147786,0.6658407016894289,0.26367267190969135,0.343873800982818,0.06960428837724943,0.05582690956020724,0.9336132871270997,0.31948044029683864,-0.2065588012581145,-0.9647360067555556,0.598164279290341,-0.1382465332369631,0.9227204030017806,0.8239242776767427,0.7427517929121328,-0.16103741183736173,0.2173061789225288,0.8905849914970084,-0.800426542178429,0.5556622732016139,0.20571217031340433,-0.7328399038201107,0.050520026845134146,0.9051361868365649,0.8429108260615003,-0.4373407959915421,0.9399894657861035,0.4370816732109595,0.8653134744416184,0.5962077700896108,0.8049477958559159,0.23640298472979224,0.28679485575454206,0.812735243932756,-0.7507141438914205,0.3018197002714807,0.5922754077677024,1.0,0.6803823923883061,0.47847390016385777,-0.9163739952964248,-0.05907916220113535,-0.3449170460344508,0.2512145798753278,-0.9252861615440431,0.2542531281085007,0.9772295041809783,0.16618710172512818,0.09317667490976399,0.9822686263112124,-0.6018200247612742,0.8071838729012134,0.9541403562874643,0.15795003952687428
Streamless,0.7686788150290473,-0.9213851239693952,-0.09781478444291952,0.901391740332596,0.4984017228833646,0.29212533335626484,0.8417402675982105,0.9493050387615226,0.9879638492606498,0.15016364219414305,0.19658937035930096,0.9040113913680438,0.4888088934459131,0.9751748218444375,0.9217783800989774,0.6906484166820813,0.9074892656401894,0.046730228083838185,0.9667771221067382,0.9406131960592072,0.9881219668915606,0.7693942108475462,0.10329382661072517,-0.6375197695192518,0.5352626676509135,0.4792257013243782,0.7095439543642418,0.9936389272419103,0.9968680226181088,-0.21661853501421424,0.5316894317462723,0.589344539911722,0.8102099299287919,0.865338437774688,0.9966152327968344,0.7673170394431876,0.6956725812811093,-0.36880284336588487,-0.769211531000083,0.6803823923883061,1.0,0.6489715348392202,0.8537247301959461,0.8180153398389091,0.8680645732987685,0.6711593275134152,0.7679513961259528,0.7899800450692955,0.7253643081935841,0.7305827704297445,-0.5994498116389594,0.9642106168043343,0.05254418255558708,0.15100065484313885,0.9841366134445366,-0.03488081319132174
T-2049,0.9245135910746667,0.44002670217439505,0.9118309951374038,0.7677004088046034,0.9131548444953729,0.79474531371946,0.8300965955701957,-0.6648838014721535,0.8555005495822063,0.49534079003103376,0.03019575766062635,-0.18613277435610853,0.5677015960466445,0.4442471366980526,0.29467099627900273,0.34311066215890823,0.8626336915039948,0.06568999996924677,0.4720335374908011,0.8586178421168584,0.09315414924491171,0.6362053262122772,0.7443578349036244,0.3946123728894435,-0.012160579097070544,0.3436476406240705,0.12389590391915473,0.7695692432355413,0.32108645271496533,-0.4066984499754513,0.2773207390500028,0.8835903013600458,0.4483769908542555,0.5214007027974268,0.969598032475045,0.530606359192047,0.7267487778062272,0.9105612089854714,0.40015259846522144,0.47847390016385777,0.6489715348392202,1.0,0.6202965105472773,0.45607499643626825,0.6343364880195093,0.9573079633611861,-0.35840242678046136,0.8151919018224131,0.5401512028025081,-0.28445000838759027,0.5460983539886827,0.5489292418583079,-0.84041802071788,0.9796158521510869,0.7141343172657132,-0.0746556421905007
USDUT,0.6231093312393227,-0.7293228049659315,-0.3290895625814343,0.7323920250233423,0.47400807199708966,0.3395993970903236,0.7964917082614605,0.7205867250510071,0.8202731813573586,-0.08517911843399194,-0.12604528152267724,0.9970297842361963,0.020954328053674125,0.8089501611729416,-0.9683021736398396,0.22236461419897124,0.6303008475464377,-0.06415522261506341,0.7108521563609441,0.806281880707875,0.8690114206399944,0.5238535217055389,0.02000227257786957,-0.19201941427676872,0.7897694582383961,-0.19560754852035678,-0.9382406154502415,0.908692826004431,0.912440793405786,-0.41817282227054026,0.02461656135271494,0.5440469179839057,-0.693757176889565,0.9365728923446969,0.9417686472989059,0.49335498873013545,0.9727695165410689,0.0662487036548568,-0.6743338079086575,-0.9163739952964248,0.8537247301959461,0.6202965105472773,1.0,0.9154183244182043,0.9414508288962233,0.6669206821842861,0.6824263662353353,0.748281108142826,0.1735781905102234,0.5408090666679332,0.19994161740409816,0.7261564205086775,-0.324590545613314,-0.3404181230467626,0.7877646226300892,0.06958409393126953
USEFUL,0.4690676382327086,-0.6340410678590742,0.43136024309445764,0.7288544604243279,0.5298589762277373,0.15829736535910371,0.8674456915703642,0.6501916658857229,0.8295599746917998,0.24573173832664735,-0.5027557985751949,0.6533939753959853,0.37902780826902505,0.8789417009497541,0.11875776567591109,0.03943762836166235,0.6629823889940647,0.5002875212281552,0.8191220305643812,0.7881765277171517,0.8056558752346393,0.44820647270897507,0.5154222880646345,-0.3996355508290271,0.7926464603795792,0.04181289908544984,-0.4230889054277116,0.5912853464264302,0.7917408483860725,-0.7349696030195791,-0.16648877094763093,0.6192101759417635,0.5213576851255934,0.8882065334945285,0.9081851020928051,0.4753965982826629,0.13178103248042766,0.06025592236452017,-0.7201143367418217,-0.05907916220113535,0.8180153398389091,0.45607499643626825,0.9154183244182043,1.0,0.6884610468637171,0.6499139754539516,0.6733963187100787,0.8222325103688536,0.11959167123874201,0.7720625936375446,-0.6886756963800389,0.7135403997812968,-0.4461284935328556,0.30263366094957495,0.7392267009821282,-0.4899903105454381
Useless,-0.3520980148286635,0.19487520643681094,-0.9843530662373152,-0.7864863217044087,0.3936325317886371,0.5452850618968272,0.7536483454500955,-0.0637163748859321,0.3875915731211381,-0.9831498451247207,0.10977837360028377,0.29335983376078806,0.06896861524927156,-0.009130629053472906,-0.6246423816237356,0.5356583474537001,0.7170251975999672,-0.24945192079004655,0.8044974780289961,-0.6754843388410451,0.7494944240704555,-0.018914439180634603,-0.8186963466818931,0.9066874781912317,0.023884549943566206,0.057805115684931706,-0.09870580667486219,-0.36077592665310665,-0.07291447730229919,-0.15724498303370077,0.3564553121382281,0.45847623955049854,-0.9417798266371908,-0.30311311466987345,-0.8808432669532604,-0.45215763480935706,0.8700542849137481,0.6631919920002589,0.24152124709288217,-0.3449170460344508,0.8680645732987685,0.6343364880195093,0.9414508288962233,0.6884610468637171,1.0,0.6142318126810961,-0.18270018689113154,0.31470443188895525,0.4537486059978665,0.02741991999710123,0.5141867101559483,0.06699581415610915,-0.7899560425599051,-0.5327121633531405,0.37930603635056703,0.2578320646772609
VIBECODER,0.7253133614251163,0.48101089502671546,0.7803619305025726,0.7482279206017103,0.9671514935334949,0.7089344436200794,0.928955749602623,-0.7840972066004448,0.9381274616013093,0.669509277479589,-0.2801837814272514,0.013525064184234572,0.6503295054761089,0.6499148711975599,0.22912164934975845,0.18363853301424474,0.8798049567179176,0.3206800335228383,0.5520740564266553,0.782393756739968,0.21813511386132234,0.4965546664062487,0.950413557374908,0.32714206994399647,0.2508295588853418,0.2729899743903195,-0.1375922023899129,0.5398756158897619,0.016792691833337803,-0.6407066041230148,0.08502472382135923,0.9735061849437798,0.5748487858316871,0.7297112716746661,0.9999861455615657,0.3420720380620435,0.7921343662490233,0.9234100424913737,0.20522295123864678,0.2512145798753278,0.6711593275134152,0.9573079633611861,0.6669206821842861,0.6499139754539516,0.6142318126810961,1.0,-0.11788698802821816,0.9212492151148903,0.4191385031257152,-0.09195569058318831,0.22806423700239953,0.43298378732091136,-0.9196125915501568,0.8864540249493735,0.5412925354321154,-0.3274336573235195
XBT,0.3378066726601722,-0.610908539231304,-0.21733639860069057,0.5219836522810554,-0.08137369333242897,-0.1590839207083793,0.006787748952329584,0.7461834025167519,0.8888447900838653,0.03532532650268352,-0.06726736827128255,0.9455212441853198,-0.24906058406848303,0.8831421304284074,-0.7598021191901483,-0.8428391700338493,-0.37130463382629386,0.5594757037056634,-0.13107200745095948,0.44956553605198374,0.8197015340773652,0.31796779971558015,0.09547501597301969,-0.37510078830713656,0.47771413811711627,-0.7806685565061515,-0.9033032445946496,0.7605899243131672,0.6794918647807235,-0.6452908393442801,-0.9288986597732867,-0.3164949654992953,-0.5223182287381753,0.61630608010892,0.7758886981045754,0.21834310164258944,0.5102491154681275,-0.3968173147054696,-0.8847028085417443,-0.9252861615440431,0.7679513961259528,-0.35840242678046136,0.6824263662353353,0.6733963187100787,-0.18270018689113154,-0.11788698802821816,1.0,0.6028851498695499,-0.8397860914552286,0.5673476859858447,-0.34484835317145013,0.5227787931472142,0.25329823600528195,-0.6386973817537365,0.6091517898011121,-0.557547147394264
YAO,0.8232877157539883,-0.5908055995259326,0.47136867959296574,0.9069449148439944,0.9694594258372985,0.5359469881899099,0.8446430005557464,0.5711901605527803,0.8550124853723923,0.6374745235965938,-0.07270902969702288,0.6772094906185888,0.8415060100378257,0.8349098149685418,0.3692447462211903,0.014684309997316134,0.7958712804011898,0.6281310325659315,0.44740445570951115,0.8813778358761677,0.7335593469941781,0.7957095754890745,0.9883140666322235,-0.553138004121248,0.5457443065996329,0.3720716763959787,-0.10897394861832585,0.7784628911551379,0.7418452075641272,-0.7652326728582548,-0.04856163691959883,0.9838989106645525,0.7576360845421466,0.8626991507665592,0.7833867556517402,0.7132603463861451,0.5671390831009671,0.10949988230299218,-0.5657090567201943,0.2542531281085007,0.7899800450692955,0.8151919018224131,0.748281108142826,0.8222325103688536,0.31470443188895525,0.9212492151148903,0.6028851498695499,1.0,0.34228857501239685,0.5639155508431679,-0.08565314388860773,0.804166909274538,-0.38501607669889953,0.7857694949105765,0.7850164164438334,-0.6354138218225013
early,0.604625452530666,-0.7022569328720645,0.47077574145606105,0.6998912671985069,0.34021054060242567,0.934503779843292,0.43261242927716703,0.0839073314122811,0.8372584626328753,0.48117771875334414,0.9037973353118367,-0.9945246691888603,0.5928785798460985,-0.04914613381667983,0.9315884829730864,0.926626481666285,0.7515742157316507,-0.18470207392088828,0.6094208210005696,0.680693041981175,0.1379769991187395,0.6929538379776073,-0.02384033309109195,0.18746418623660574,-0.9413203052491803,0.8968475972510105,0.9714836330672229,0.8221938252172875,0.9574828107985521,0.27403257244739415,0.9174265452791984,0.3467506931175037,0.6180808380838242,-0.6253429232747149,-0.17914582304666768,0.9622961817808126,0.13166495622020769,0.17764791166376634,0.9377428914150848,0.9772295041809783,0.7253643081935841,0.5401512028025081,0.1735781905102234,0.11959167123874201,0.4537486059978665,0.4191385031257152,-0.8397860914552286,0.34228857501239685,1.0,0.1895297784148613,0.023035901280900647,0.8682443859307587,-0.5052301271939685,0.45837235984924674,0.9108368879634412,0.19051950027708095
gib,0.31005259960520837,-0.7785904491502159,0.3435548731981654,0.6451044194774549,-0.12640530142723286,0.0026241981009795636,0.212717392490266,0.7021790450037624,0.7232260372520654,0.3579003775137052,-0.2255137041353854,0.43567537519620203,0.39942217301541777,0.9158086845678667,0.47228285323478675,0.1545001618874394,0.2107647858366222,0.5676503905848975,0.5800188701139684,0.6539539410295288,0.7162006637403466,0.3763440564389705,0.05822065569971,-0.637548366809345,0.4414580835618835,0.40345612199044556,0.16576433174656427,0.5180784025802385,0.6923405279036019,-0.22922845048424784,0.06324087502004978,0.18201763439510857,0.5218866926400706,0.5706009386260451,0.8987858354921329,0.5431325906434658,-0.26430684913174246,-0.44465908026154377,-0.6191482447984714,0.16618710172512818,0.7305827704297445,-0.28445000838759027,0.5408090666679332,0.7720625936375446,0.02741991999710123,-0.09195569058318831,0.5673476859858447,0.5639155508431679,0.1895297784148613,1.0,-0.9610220951528377,0.7035882791703466,-0.09864484644532415,0.03176976975429189,0.6757577055288139,-0.5475760953984611
grandma,0.5712404741129932,0.4824357388734928,0.03098884157028561,0.01201250431854849,0.18964381721532733,0.15908956601095858,-0.2647619136646721,-0.10465413132616741,-0.16435228165105994,-0.4253079182879231,0.14850981163910068,0.07808902355553109,-0.33872337580535394,-0.8491399258354375,-0.25421269131636537,0.07547573753674955,-0.11781848867370157,-0.6649305565210384,-0.9153535633970192,0.09453712604638448,-0.4388494562141201,0.4037351702120134,-0.08148837415187872,0.3681309547927299,-0.0714935779177489,-0.19303418927555774,0.05647209066673218,0.17790242252931313,0.22671209616040872,0.3394073686026053,0.15827632782256673,-0.03657944627535715,-0.3355034098973544,0.07288590629020045,-0.5981409043884396,0.11742788469046721,0.11211150471502021,0.43024873888592313,0.24809304570072113,0.09317667490976399,-0.5994498116389594,0.5460983539886827,0.19994161740409816,-0.6886756963800389,0.5141867101559483,0.22806423700239953,-0.34484835317145013,-0.08565314388860773,0.023035901280900647,-0.9610220951528377,1.0,0.065575475317258,0.213231355724771,0.17811715256066488,0.3374317071855707,0.6471324952162102
obvious,0.8615425000546134,-0.832265540480945,0.4693122397631756,0.9582251155038314,0.4819900063298327,0.1710158085961896,0.2976927859990827,0.9152601964201644,0.9927324988344498,0.23775693664880465,-0.14929757408241778,0.6072908478717403,0.7594846220960761,0.9541924947469113,0.9365071686537826,0.6572027967491076,0.6252652068593284,0.025246479787638203,0.2595325717354152,0.9802500655972662,0.8392540976566125,0.8456574001981629,0.37599654311898173,-0.7613865203939563,0.5195876474732046,0.918663344180122,0.7839102242047833,0.7946289168545517,0.9677193860645533,0.15817005533484957,0.7325488461033294,0.6480945746287683,0.8567638688179995,0.8345741914111061,0.9495076450701497,0.8930660792631582,-0.5814847422200085,-0.28106699942868973,-0.681406480418407,0.9822686263112124,0.9642106168043343,0.5489292418583079,0.7261564205086775,0.7135403997812968,0.06699581415610915,0.43298378732091136,0.5227787931472142,0.804166909274538,0.8682443859307587,0.7035882791703466,0.065575475317258,1.0,-0.019269461361783202,0.8330595363607768,0.9858300070053209,-0.029451599639075402
